<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20200128;000000;62.9475000;63.1400000;62.2800000;62.2925000;3288672000
20200129;000000;62.2875000;62.8250000;62.2825000;62.5400000;2690393000
20200130;000000;62.8325000;63.5100000;62.8025000;63.2600000;3669115000
20200131;000000;63.2325000;63.9500000;63.0400000;63.9150000;3598798000
20200203;000000;63.9175000;64.1050000;63.4125000;63.7250000;3829130000
20200204;000000;63.4750000;63.7000000;62.8425000;63.1050000;3421042000
20200205;000000;63.1600000;63.2900000;62.5450000;62.8700000;3623616000
20200206;000000;62.7200000;63.4350000;62.7050000;63.3550000;3133695000
20200207;000000;63.2825000;64.2375000;63.2300000;64.1250000;3660973000
20200210;000000;63.9325000;64.3025000;63.6500000;64.1300000;3021721000
20200211;000000;63.8700000;64.1250000;63.2450000;63.3725000;3505891000
20200212;000000;63.2600000;63.2600000;62.9100000;63.2125000;3089405000
20200213;000000;63.4925000;63.7900000;63.3500000;63.6325000;3446949000
20200214;000000;63.5900000;63.6500000;63.3825000;63.5625000;2121910000
20200217;000000;63.4550000;63.5775000;63.2125000;63.4675000;1502803000
20200218;000000;63.6275000;64.2025000;63.5625000;63.8100000;3948475000
20200219;000000;63.9000000;63.9000000;63.4550000;63.5750000;2246921000
20200220;000000;63.7450000;64.3150000;63.6600000;64.2000000;3787248000
20200221;000000;64.1800000;64.5725000;63.8975000;64.0725000;3545739000
20200225;000000;64.8500000;65.6050000;64.6600000;65.3850000;4162245000
20200226;000000;65.4850000;65.7200000;64.9000000;65.4700000;4373821000
20200227;000000;65.6450000;66.4150000;65.4300000;66.0150000;5265508000
20200228;000000;66.7500000;67.6500000;66.3075000;66.8775000;7075666000
20200302;000000;66.6775000;67.3300000;66.1000000;66.4425000;5857556000
20200303;000000;66.1750000;66.6725000;65.3000000;66.0400000;5080819000
20200304;000000;65.9200000;66.5400000;65.5100000;66.2600000;4167340000
20200305;000000;65.9975000;67.1000000;65.9750000;66.9575000;3599782000
20200306;000000;67.6125000;68.5950000;67.3325000;68.5725000;5556436000
20200310;000000;72.2450000;72.9900000;70.6775000;71.4000000;6664216000
20200311;000000;71.4675000;73.1525000;71.1275000;72.9500000;4942276000
20200312;000000;73.7400000;75.4900000;72.9100000;74.8500000;6171164000
20200313;000000;74.0000000;74.7000000;72.0550000;72.5975000;5159877000
20200316;000000;73.9900000;75.4500000;73.2025000;74.6525000;4816159000
20200317;000000;74.0025000;75.4875000;73.4300000;75.4425000;4814571000
20200318;000000;75.8950000;80.8700000;75.8950000;80.8700000;5310929000
20200319;000000;80.7500000;81.9725000;78.5225000;79.1250000;5125962000
20200320;000000;78.2000000;80.1975000;77.4100000;79.9325000;4981600000
20200323;000000;80.6900000;81.4950000;79.3550000;79.6000000;3813395000
20200324;000000;78.6475000;79.2000000;78.1450000;78.2800000;3653182000
20200325;000000;78.0900000;79.4275000;76.9675000;78.2500000;4750606000
20200326;000000;78.5000000;79.0750000;77.0000000;77.4675000;3946634000
20200327;000000;77.7900000;79.3100000;77.6100000;78.8200000;3834948000
20200330;000000;80.0775000;80.8500000;79.1100000;79.3200000;3367356000
20200331;000000;79.2550000;79.4050000;77.6775000;78.3725000;3648246000
20200401;000000;78.9850000;79.3800000;78.5225000;78.7900000;2835938000
20200402;000000;77.9000000;79.2475000;77.2200000;77.2500000;4572779000
20200403;000000;77.6550000;77.7300000;76.4900000;76.4925000;4071737000
20200406;000000;76.8400000;77.1000000;75.9150000;76.0200000;2554141000
20200407;000000;75.5050000;75.9300000;75.1750000;75.5400000;3062301000
20200408;000000;75.6700000;75.9100000;74.9025000;74.9725000;2148821000
20200409;000000;75.0075000;75.0075000;72.5950000;74.3000000;5099816000
20200410;000000;74.3850000;74.4150000;73.1650000;73.7500000;2072537000
20200413;000000;73.3500000;73.8100000;73.2000000;73.6100000;2220900000
20200414;000000;73.3600000;73.5100000;72.7250000;73.0025000;2660307000
20200415;000000;73.3975000;75.3500000;73.3975000;74.8125000;3950268000
20200416;000000;74.7500000;75.0475000;73.7300000;74.1500000;3615361000
20200417;000000;73.6175000;74.4275000;73.4325000;73.9900000;3140740000
20200420;000000;74.8700000;75.5500000;74.1600000;75.5500000;3206202000
20200421;000000;75.6600000;77.6500000;75.6125000;77.0800000;5873701000
20200422;000000;77.2950000;77.5975000;75.8050000;75.9025000;3930414000
20200423;000000;75.2700000;75.4000000;74.2300000;74.7700000;3554208000
20200424;000000;74.7575000;74.9075000;73.9650000;74.5450000;2901220000
20200427;000000;74.4675000;74.8225000;74.0325000;74.4950000;2718269000
20200428;000000;74.7750000;74.9000000;73.7625000;74.1425000;3148002000
20200429;000000;73.8050000;73.8475000;72.9875000;73.0100000;2591961000
20200430;000000;72.8350000;74.6300000;72.6125000;74.3950000;4411976000
20200504;000000;75.2800000;75.9700000;74.7275000;74.8450000;1478419000
20200505;000000;74.2725000;74.4500000;73.5475000;73.7500000;1568024000
20200506;000000;73.4550000;75.0150000;73.2900000;74.5800000;3570403000
20200507;000000;74.4325000;74.4875000;73.5800000;74.1000000;2780780000
20200508;000000;73.9950000;74.0125000;73.1000000;73.4000000;2197090000
20200512;000000;73.7000000;73.8000000;72.9725000;73.7100000;2373291000
20200513;000000;73.5750000;74.2900000;73.0875000;73.9400000;2753465000
20200514;000000;73.9500000;74.4950000;73.4300000;73.4800000;3151189000
20200515;000000;73.4800000;73.8750000;73.0100000;73.5800000;2480975000
20200518;000000;73.1000000;73.1725000;72.5700000;72.6775000;2465444000
20200519;000000;72.5025000;72.7300000;72.2050000;72.4650000;2812869000
20200520;000000;72.5100000;72.6075000;71.0775000;71.0900000;3245757000
20200521;000000;71.1100000;71.2250000;70.6000000;70.9675000;3686670000
20200522;000000;71.5525000;72.1125000;71.3300000;71.6400000;3038923000
20200525;000000;71.5300000;71.8475000;71.4075000;71.6500000;1747603000
20200526;000000;71.1850000;71.4850000;70.6050000;70.7800000;2605307000
20200527;000000;71.0675000;71.4850000;70.7925000;71.0100000;2964432000
20200528;000000;71.0025000;71.2100000;70.1375000;70.4850000;2823851000
20200529;000000;70.8250000;70.8575000;70.1200000;70.1425000;2281533000
20200601;000000;69.9200000;69.9875000;69.1175000;69.1200000;2650869000
20200602;000000;69.0200000;69.1500000;68.5725000;68.7300000;2577781000
20200603;000000;68.5850000;68.9375000;68.2125000;68.6650000;3301237000
20200604;000000;68.9225000;69.5550000;68.8125000;69.1525000;3388194000
20200605;000000;68.8600000;68.8700000;68.2600000;68.7000000;2664115000
20200608;000000;68.3575000;68.6425000;68.0400000;68.2000000;2367996000
20200609;000000;68.5200000;68.9525000;68.3875000;68.5850000;2555552000
20200610;000000;68.6175000;68.9400000;68.2000000;68.5000000;2392012000
20200611;000000;68.9375000;70.2800000;68.8125000;70.2000000;3318993000
20200615;000000;70.4900000;70.6975000;69.5400000;69.5775000;2646908000
20200616;000000;69.7400000;69.9650000;69.1800000;69.6175000;3011438000
20200617;000000;69.5450000;69.8925000;69.3675000;69.7400000;2007393000
20200618;000000;69.6950000;69.9750000;69.1550000;69.8625000;2452258000
20200619;000000;69.5225000;69.7200000;69.1750000;69.4375000;2277089000
20200622;000000;69.5525000;69.6000000;68.9700000;69.0200000;2004518000
20200623;000000;69.0500000;69.0550000;68.5500000;68.8625000;2225182000
20200625;000000;69.6625000;69.7375000;69.0125000;69.0200000;3029705000
20200626;000000;69.1100000;69.9975000;69.0475000;69.8000000;2304365000
20200629;000000;69.8400000;70.4475000;69.5950000;69.9900000;2929536000
20200630;000000;70.2200000;71.3375000;70.1675000;71.2775000;3320429000
20200702;000000;71.0000000;71.0000000;70.1850000;70.5525000;2501081000
20200703;000000;70.1125000;71.6675000;70.1125000;71.3700000;2637222000
20200706;000000;70.9200000;72.1000000;70.7975000;71.8275000;3055304000
20200707;000000;71.9500000;72.3125000;71.2375000;71.4725000;2705695000
20200708;000000;71.4875000;71.5725000;71.0325000;71.1100000;2097513000
20200709;000000;71.0750000;71.0875000;70.4925000;70.9150000;2565112000
20200710;000000;71.2350000;71.4450000;70.6375000;70.7275000;2145000000
20200713;000000;70.6325000;71.0500000;70.4725000;70.9700000;2140856000
20200714;000000;70.9150000;71.3450000;70.8275000;70.8650000;2642049000
20200715;000000;70.7400000;71.1150000;70.6525000;70.9900000;2584529000
20200716;000000;71.2000000;71.6000000;71.0525000;71.5300000;2019096000
20200717;000000;71.5925000;72.0000000;71.5550000;71.8725000;2108362000
20200720;000000;71.8475000;72.1525000;71.3125000;71.3325000;1855677000
20200721;000000;71.0600000;71.1375000;70.5400000;70.7050000;2095952000
20200722;000000;70.7200000;71.2900000;70.5975000;71.0575000;2393425000
20200723;000000;70.9650000;71.6300000;70.8175000;71.4700000;2684715000
20200724;000000;71.5200000;72.0075000;71.3400000;71.7350000;2686613000
20200727;000000;71.5375000;71.9475000;71.4375000;71.5725000;2275039000
20200728;000000;71.7575000;72.6950000;71.6100000;72.5900000;2676463000
20200729;000000;72.4725000;72.8850000;72.0700000;72.5700000;2649078000
20200730;000000;73.0925000;73.7875000;73.0625000;73.1700000;3024432000
20200731;000000;73.4250000;74.5025000;73.2825000;74.4200000;2820255000
20200803;000000;74.4550000;74.6800000;73.1000000;73.1125000;2659447000
20200804;000000;72.9750000;74.0325000;72.9200000;73.5600000;2198150000
20200805;000000;73.2075000;73.4850000;72.6375000;72.8800000;2734325000
20200806;000000;72.8800000;73.6150000;72.6675000;73.2825000;2700378000
20200807;000000;73.7050000;73.9250000;73.3200000;73.7275000;2446978000
20200810;000000;73.8450000;74.0100000;73.3500000;73.4725000;1576968000
20200811;000000;73.5150000;73.5675000;72.6975000;73.1100000;1977294000
20200812;000000;73.2000000;73.8350000;73.0050000;73.7125000;2130167000
20200813;000000;73.4800000;73.7800000;72.9150000;72.9425000;2295981000
20200814;000000;72.9500000;73.4875000;72.8000000;72.8750000;2163216000
20200817;000000;72.9450000;73.8025000;72.7725000;73.7350000;2490629000
20200818;000000;73.5575000;73.7275000;72.9425000;73.1600000;2240165000
20200819;000000;73.1050000;73.5825000;73.0350000;73.3025000;1971098000
20200820;000000;73.4050000;74.1950000;73.3825000;73.7900000;3000735000
20200821;000000;73.8550000;75.0100000;73.6525000;74.8000000;2667038000
20200824;000000;74.5225000;74.6675000;74.1575000;74.6675000;1796102000
20200825;000000;74.5850000;75.7325000;74.3200000;75.3275000;2484640000
20200826;000000;75.4300000;76.0025000;75.3500000;75.3775000;2345364000
20200827;000000;75.4275000;75.5375000;74.7250000;74.9650000;3019182000
20200828;000000;74.5650000;74.7950000;74.0000000;74.0125000;2066230000
20200831;000000;74.2400000;74.5475000;73.6050000;74.0750000;2700131000
20200901;000000;73.6750000;73.7700000;73.3600000;73.5775000;2352866000
20200902;000000;73.7575000;75.7200000;73.6375000;75.4100000;3688775000
20200903;000000;75.5075000;75.8500000;74.8700000;75.2800000;3268908000
20200904;000000;75.3075000;75.6800000;74.9250000;75.4325000;2597209000
20200907;000000;75.5900000;76.2600000;75.4400000;75.7700000;2646803000
20200908;000000;75.9425000;76.5950000;75.7175000;76.2800000;3746697000
20200909;000000;76.3750000;76.4900000;75.2775000;75.3250000;2826653000
20200910;000000;75.3600000;75.6825000;74.6675000;75.2525000;2891984000
20200911;000000;75.1500000;75.1500000;74.7400000;75.0500000;2334809000
20200914;000000;74.8450000;75.5375000;74.5750000;75.2725000;2288894000
20200915;000000;74.9500000;75.3825000;74.8425000;74.9900000;2551273000
20200916;000000;74.9650000;75.1100000;74.6550000;74.9700000;2345915000
20200917;000000;75.2750000;75.4500000;74.9225000;75.1700000;2441041000
20200918;000000;74.9775000;75.7750000;74.9300000;75.7450000;2739259000
20200921;000000;75.6575000;76.5550000;75.5450000;76.1300000;3370276000
20200922;000000;76.3675000;76.4750000;75.7150000;76.1075000;3350917000
20200923;000000;76.2575000;77.1150000;76.1775000;77.0825000;4070592000
20200924;000000;77.2000000;77.4900000;76.8700000;77.1400000;3892107000
20200925;000000;76.8800000;78.5000000;76.6475000;78.2075000;5224484000
20200928;000000;78.1500000;79.3000000;78.0600000;79.0800000;3634531000
20200929;000000;79.2575000;79.9750000;78.4550000;79.0775000;4338078000
20200930;000000;79.3200000;79.4000000;77.5600000;77.6300000;3301937000
20201001;000000;77.0900000;77.6350000;77.0000000;77.3650000;2847884000
20201002;000000;77.7850000;78.8200000;77.3300000;78.2025000;3741623000
20201005;000000;77.9900000;78.8800000;77.8225000;78.1050000;2424210000
20201006;000000;78.1775000;79.2500000;77.6175000;78.4650000;2553256000
20201007;000000;78.1700000;78.4850000;77.9100000;78.0225000;2455585000
20201008;000000;77.8000000;78.1100000;77.2925000;77.3575000;2772310000
20201009;000000;77.2575000;77.3325000;76.6600000;76.7675000;3093435000
20201012;000000;76.9275000;77.2650000;76.8400000;77.1050000;2167192000
20201013;000000;77.2100000;77.4400000;76.8575000;77.0500000;2524859000
20201014;000000;77.1525000;77.7425000;77.1000000;77.6400000;2824691000
20201015;000000;77.9525000;78.4700000;77.8275000;78.0750000;3034402000
20201016;000000;78.1275000;78.3650000;77.7500000;77.9375000;2637690000
20201019;000000;78.0750000;78.0775000;77.4300000;77.6650000;2148763000
20201020;000000;77.7600000;78.0725000;77.2850000;77.3400000;2694552000
20201021;000000;77.1025000;77.3125000;76.5725000;76.7250000;2850602000
20201022;000000;76.9650000;77.2375000;76.3700000;76.5825000;3088321000
20201023;000000;76.7700000;76.9000000;76.1125000;76.1250000;3362250000
20201026;000000;76.5400000;76.6200000;76.0100000;76.3800000;3016783000
20201027;000000;76.3200000;77.3100000;76.2400000;77.3100000;3076704000
20201028;000000;77.4850000;79.2425000;77.3900000;79.2300000;4725858000
20201029;000000;78.7800000;79.6300000;78.5850000;78.8750000;4403526000
20201030;000000;79.1000000;79.5900000;78.7650000;79.5300000;3408825000
20201102;000000;79.9000000;80.9525000;79.8650000;80.5500000;3807817000
20201103;000000;80.3075000;80.3950000;79.0450000;79.3450000;3476416000
20201105;000000;78.0975000;78.8150000;76.7775000;77.0000000;4325019000
20201106;000000;77.1875000;77.9275000;76.9700000;77.4100000;3552069000
20201109;000000;77.3300000;77.3525000;75.7500000;76.2800000;5482354000
20201110;000000;76.5875000;76.9450000;76.1225000;76.5500000;3807215000
20201111;000000;76.4475000;77.1875000;76.0475000;77.1325000;3248929000
20201112;000000;77.3600000;77.5500000;76.6325000;77.3700000;3942153000
20201113;000000;77.3525000;77.7125000;77.1475000;77.3875000;2668362000
20201116;000000;77.1775000;77.1900000;76.1500000;76.1600000;3362650000
20201117;000000;76.2850000;76.6800000;76.1050000;76.2200000;3019705000
20201118;000000;76.3200000;76.3600000;75.5225000;76.0600000;4381033000
20201119;000000;76.1475000;76.6125000;76.0400000;76.0500000;3503334000
20201120;000000;76.1850000;76.2750000;75.8400000;76.2000000;3061432000
20201123;000000;76.0575000;76.5375000;75.5725000;76.1750000;3748614000
20201124;000000;75.8500000;76.1675000;75.3475000;75.4800000;3887132000
20201125;000000;75.5200000;75.9800000;75.3200000;75.5625000;3509195000
20201126;000000;75.5100000;75.7650000;75.3025000;75.7150000;2641305000
20201127;000000;75.6975000;76.3200000;75.5700000;75.8525000;3372745000
20201130;000000;76.3000000;76.5900000;75.7950000;76.3900000;3680100000
20201201;000000;76.1700000;76.4450000;75.5500000;75.8475000;3823950000
20201202;000000;75.7900000;75.9625000;75.0700000;75.0700000;3660812000
20201203;000000;75.1175000;75.4100000;74.2625000;74.4500000;3932798000
20201204;000000;74.4300000;74.4300000;73.7575000;74.0500000;3885190000
20201207;000000;74.2675000;74.5200000;73.3000000;73.6400000;3863600000
20201208;000000;73.6900000;73.8550000;73.0475000;73.5050000;3464433000
20201209;000000;73.2550000;74.0500000;73.1625000;73.8600000;3565333000
20201210;000000;73.7000000;73.9100000;72.9600000;73.0475000;3415618000
20201211;000000;73.1050000;73.4150000;72.8500000;72.9450000;2911302000
20201214;000000;72.9975000;73.9850000;72.7850000;73.8700000;3930080000
20201215;000000;73.5775000;73.8425000;73.3000000;73.3925000;3113584000
20201216;000000;73.3925000;73.7100000;73.2500000;73.3475000;2861307000
20201217;000000;73.2050000;73.2050000;72.6475000;72.8325000;3032036000
20201218;000000;73.1375000;73.8925000;73.0075000;73.3475000;3657798000
20201221;000000;73.9150000;75.8000000;73.8000000;74.8000000;5134203000
20201222;000000;75.0000000;75.9100000;74.9900000;75.9100000;3937286000
20201223;000000;75.8450000;75.8450000;74.7200000;75.0800000;3528209000
20201224;000000;75.0675000;75.4600000;73.8400000;73.8950000;3312385000
20201225;000000;73.6425000;74.2250000;73.6225000;74.1700000;1493229000
20201228;000000;74.1425000;74.1425000;73.5275000;73.7700000;2766477000
20201229;000000;73.7925000;74.1000000;73.3650000;74.0375000;2923269000
20201230;000000;73.5825000;74.9900000;73.5250000;74.4150000;3456437000
20210104;000000;74.1350000;74.4050000;73.0550000;74.3300000;2196588000
20210105;000000;74.1125000;75.2875000;73.8500000;74.0400000;2696328000
20210106;000000;73.7800000;74.2075000;73.3975000;73.9225000;2002842000
20210108;000000;74.2650000;74.8350000;73.8175000;74.1550000;2341573000
20210111;000000;74.4325000;75.0000000;74.2650000;74.6600000;3943607000
20210112;000000;74.4600000;74.4600000;73.5000000;73.5400000;3501136000
20210113;000000;73.5000000;73.9800000;73.3750000;73.7475000;3171863000
20210114;000000;73.7700000;74.0100000;73.1025000;73.2100000;3229002000
20210115;000000;73.4550000;73.8875000;73.2625000;73.6450000;3269638000
20210118;000000;74.0075000;74.3800000;73.7700000;73.9950000;3006420000
20210119;000000;73.8275000;73.9350000;73.2275000;73.6800000;2835426000
20210120;000000;73.6800000;73.6875000;73.2100000;73.5200000;2580472000
20210121;000000;73.2700000;74.1000000;73.2000000;73.8450000;3281377000
20210122;000000;74.0675000;75.3625000;74.0675000;75.3000000;4567485000
20210125;000000;74.9325000;75.8675000;74.5300000;75.3675000;4163717000
20210126;000000;75.5550000;75.7900000;74.9325000;75.0850000;3617354000
20210127;000000;75.0675000;75.9825000;74.8400000;75.8500000;4408994000
20210128;000000;75.8425000;76.5000000;75.6775000;75.9575000;4448492000
20210129;000000;76.2325000;76.3550000;75.2325000;75.7550000;4177465000
20210201;000000;75.5975000;76.2000000;75.3500000;76.1475000;3338404000
20210202;000000;75.9925000;76.2400000;75.3100000;76.2250000;3651471000
20210203;000000;75.9300000;76.3425000;75.7700000;75.9275000;2924119000
20210204;000000;76.0200000;76.0550000;75.3025000;75.5050000;3325134000
20210205;000000;75.4400000;75.4675000;74.5125000;74.6450000;3325226000
20210208;000000;74.5000000;74.5775000;74.1500000;74.3000000;2818242000
20210209;000000;74.0525000;74.2600000;73.8600000;73.8875000;3172373000
20210210;000000;73.8650000;74.0200000;73.6150000;73.9450000;3134934000
20210211;000000;73.8475000;73.8650000;73.5225000;73.6050000;2092206000
20210212;000000;73.8300000;74.4725000;73.5000000;73.7175000;4016662000
20210215;000000;73.3800000;73.4900000;73.1250000;73.3250000;2266289000
20210216;000000;73.2800000;73.9100000;73.1400000;73.6400000;3354717000
20210217;000000;73.7675000;74.2000000;73.5500000;73.7100000;3338884000
20210218;000000;73.8050000;74.1675000;73.5125000;73.9100000;3299953000
20210219;000000;73.9525000;74.2000000;73.8000000;74.1250000;3139613000
20210220;000000;74.1200000;74.1850000;73.8650000;74.0800000;531365000
20210222;000000;74.1900000;75.0750000;74.0675000;74.3000000;2274252000
20210224;000000;74.0175000;74.0325000;73.4000000;73.5400000;3478001000
20210225;000000;73.3875000;74.8475000;73.3250000;74.7500000;4263692000
20210226;000000;74.6375000;74.9250000;74.2475000;74.6300000;4977519000
20210301;000000;74.2500000;74.4975000;73.9000000;74.1650000;3543895000
20210302;000000;74.3300000;74.7275000;73.5975000;73.8100000;4189786000
20210303;000000;73.8150000;74.0625000;73.4000000;73.9700000;2939534000
20210304;000000;73.9700000;74.9800000;73.3500000;74.7000000;4186600000
20210305;000000;74.5050000;74.7850000;74.1050000;74.2025000;4517162000
20210309;000000;74.5000000;74.5350000;73.7775000;73.9150000;2647131000
20210310;000000;73.9700000;74.1400000;73.6000000;73.6025000;2611814000
20210311;000000;73.6000000;73.8700000;73.1800000;73.3000000;3233595000
20210312;000000;73.3525000;73.7375000;73.2300000;73.3300000;3280359000
20210315;000000;73.4000000;73.4775000;72.8050000;72.8050000;3267878000
20210316;000000;72.9475000;73.0625000;72.5300000;72.8500000;3431599000
20210317;000000;72.9300000;74.2200000;72.8875000;73.6400000;5283378000
20210318;000000;73.6050000;74.4025000;73.4300000;74.3025000;4142429000
20210319;000000;74.3025000;74.4800000;73.7400000;74.1150000;4249589000
20210322;000000;74.3750000;75.0975000;74.1750000;74.9400000;3711068000
20210323;000000;74.9800000;76.4000000;74.9150000;76.3900000;5014872000
20210324;000000;76.2550000;76.9800000;75.6950000;76.5775000;4412314000
20210325;000000;76.0000000;76.6450000;75.7350000;76.2100000;3535241000
20210326;000000;76.0475000;76.2000000;75.5950000;75.6550000;3127450000
20210329;000000;75.7200000;76.1150000;75.5525000;75.6800000;2293707000
20210330;000000;75.5750000;76.1900000;75.3900000;75.8500000;3024296000
20210331;000000;75.8500000;76.0100000;75.2200000;75.6900000;2975438000
20210401;000000;75.6900000;76.4400000;75.5675000;76.2575000;2965661000
20210402;000000;76.2000000;76.5525000;75.9250000;76.5525000;1236252000
20210405;000000;76.4000000;76.7400000;75.9875000;76.3900000;1754043000
20210406;000000;76.3900000;77.3450000;76.1775000;77.2650000;3223114000
20210407;000000;77.2200000;78.0450000;76.8325000;76.9800000;4567864000
20210408;000000;76.9600000;77.3900000;76.6200000;76.8550000;2953998000
20210409;000000;76.8875000;77.4800000;76.8475000;77.3950000;2712844000
20210412;000000;77.3950000;77.7575000;77.0675000;77.3850000;2524042000
20210413;000000;77.4400000;77.5750000;75.8125000;75.9400000;3619327000
20210414;000000;76.0475000;76.1150000;75.4525000;75.8700000;2931227000
20210415;000000;75.8700000;77.5475000;75.8225000;76.3250000;6489252000
20210416;000000;76.3500000;76.5100000;75.3150000;75.8175000;3918384000
20210419;000000;76.0000000;76.4400000;75.7725000;76.3500000;2665157000
20210420;000000;76.3350000;77.0700000;75.9325000;76.8300000;3328053000
20210421;000000;76.8675000;77.0700000;76.3325000;76.6000000;3082189000
20210422;000000;76.6700000;76.7850000;75.2350000;75.4175000;4295342000
20210423;000000;75.4175000;75.6000000;74.6500000;74.9800000;3400921000
20210426;000000;75.4475000;75.5000000;74.6300000;74.9700000;2192715000
20210427;000000;74.9775000;75.1700000;74.7825000;74.8900000;2098017000
20210428;000000;74.9150000;75.0025000;74.3400000;74.4125000;2517408000
20210429;000000;74.4000000;74.7400000;74.1900000;74.6350000;2499510000
20210430;000000;74.7400000;75.2475000;74.4525000;75.2100000;3004595000
20210504;000000;75.1675000;75.3625000;74.7000000;74.8425000;2215219000
20210505;000000;74.8225000;74.9975000;74.5825000;74.8600000;1661977000
20210506;000000;74.8400000;74.9000000;74.2000000;74.2300000;2187468000
20210507;000000;73.9625000;74.5500000;72.0025000;73.7850000;2764362000
20210510;000000;73.7850000;74.3575000;73.5125000;74.3500000;1031307000
20210511;000000;74.3050000;74.4250000;73.8200000;74.1100000;2343062000
20210512;000000;74.1100000;74.6700000;73.9200000;74.6300000;3063587000
20210513;000000;74.6500000;74.6500000;73.8075000;74.0775000;2709602000
20210514;000000;74.0775000;74.2475000;73.7200000;74.0125000;2288463000
20210517;000000;74.0000000;74.1350000;73.7100000;73.8000000;1952556000
20210518;000000;73.8800000;73.9450000;73.5400000;73.7000000;2197424000
20210519;000000;73.7025000;73.9000000;73.5275000;73.7900000;2780452000
20210520;000000;73.9000000;73.9400000;73.4450000;73.5300000;2271078000
20210521;000000;73.5725000;73.6975000;73.3600000;73.5975000;2721261000
20210524;000000;73.6000000;73.8575000;73.4150000;73.4925000;2853415000
20210525;000000;73.4925000;73.5950000;73.1950000;73.5000000;1988592000
20210526;000000;73.4450000;73.7200000;73.2625000;73.5100000;2548082000
20210527;000000;73.5100000;73.5975000;73.3200000;73.4650000;2379189000
20210528;000000;73.6000000;73.7100000;73.1500000;73.1500000;2632112000
20210531;000000;73.3450000;73.4900000;73.1000000;73.4300000;1467409000
20210601;000000;73.3975000;73.6900000;73.1100000;73.5075000;2468470000
20210602;000000;73.5075000;73.7450000;73.0900000;73.1600000;1975062000
20210603;000000;73.1600000;73.3475000;73.0200000;73.2400000;2082975000
20210604;000000;73.2400000;73.3900000;72.7625000;72.7950000;2253908000
20210607;000000;72.8200000;73.0575000;72.7500000;72.8100000;1517332000
20210608;000000;72.9500000;73.0275000;72.2700000;72.3000000;2317782000
20210609;000000;72.3650000;72.4300000;71.9825000;72.3050000;2379184000
20210610;000000;72.3050000;72.3300000;71.7000000;71.7700000;2818180000
20210611;000000;71.8000000;72.2600000;71.5500000;72.1300000;2866311000
20210614;000000;72.1300000;72.3775000;71.9875000;72.1025000;944539000
20210615;000000;72.0950000;72.3500000;71.7300000;72.1800000;3564859000
20210616;000000;72.1025000;72.7100000;71.6200000;72.5625000;3577425000
20210617;000000;72.7000000;72.7000000;72.0900000;72.3225000;3790208000
20210618;000000;72.3275000;72.8650000;72.0825000;72.8500000;3637792000
20210621;000000;72.9650000;73.3450000;72.7350000;73.1325000;3276950000
20210622;000000;73.1275000;73.3000000;72.8075000;72.8750000;2316638000
20210623;000000;72.9225000;72.9825000;72.3500000;72.6075000;2792615000
20210624;000000;72.5700000;72.6925000;72.1250000;72.3050000;2375306000
20210625;000000;72.2525000;72.3575000;72.0375000;72.2025000;1950711000
20210628;000000;72.2675000;72.3100000;72.0925000;72.1175000;1964693000
20210629;000000;72.1500000;72.8725000;72.1500000;72.7600000;2506493000
20210630;000000;72.7750000;73.2375000;72.6425000;73.1350000;3152743000
20210701;000000;73.2300000;73.5350000;72.8075000;73.4000000;2699046000
20210702;000000;73.3400000;73.8100000;73.1400000;73.2400000;2686565000
20210705;000000;73.2625000;73.6000000;73.2275000;73.4600000;1445859000
20210706;000000;73.4600000;74.8050000;73.1550000;74.4225000;3268461000
20210707;000000;74.4225000;74.9200000;73.9425000;74.7125000;3357622000
20210708;000000;74.7200000;75.3500000;74.6225000;74.7375000;2997890000
20210709;000000;74.7050000;74.8275000;74.1725000;74.3600000;2405209000
20210712;000000;74.2000000;74.8000000;74.2000000;74.4400000;1996548000
20210713;000000;74.4400000;74.4400000;73.8900000;74.2950000;3369065000
20210714;000000;74.3050000;74.3800000;73.9400000;74.0750000;2021801000
20210715;000000;74.1125000;74.4450000;74.0625000;74.3650000;2045352000
20210716;000000;74.3600000;74.3975000;73.9500000;74.0725000;2353559000
20210719;000000;74.1050000;74.7800000;74.1050000;74.6500000;2931357000
20210720;000000;74.7075000;74.7275000;74.3000000;74.3700000;2859899000
20210721;000000;74.4625000;74.5725000;73.9000000;74.0150000;2221200000
20210722;000000;74.0150000;74.0300000;73.5950000;73.7000000;2546837000
20210723;000000;73.7100000;73.8500000;73.5125000;73.7600000;2446643000
20210726;000000;73.8000000;74.2800000;73.6200000;73.6500000;2170795000
20210727;000000;73.7425000;73.9450000;73.5800000;73.7325000;2187711000
20210728;000000;73.7025000;73.8500000;73.3900000;73.4775000;2378760000
20210729;000000;73.7275000;73.7275000;73.0125000;73.1525000;2080068000
20210730;000000;73.1850000;73.4425000;72.6950000;73.1600000;2739620000
20210802;000000;73.2100000;73.2450000;72.6825000;73.0575000;1902573000
20210803;000000;73.0000000;73.2025000;72.7775000;72.9400000;2056028000
20210804;000000;72.9325000;73.2950000;72.7000000;73.1700000;2376896000
20210805;000000;73.1425000;73.2850000;72.9900000;73.0700000;2055119000
20210806;000000;72.8000000;73.5100000;72.8000000;73.4900000;2474400000
20210809;000000;73.5050000;73.7300000;73.3650000;73.6650000;1860502000
